from_id,to_id,time
8299,18257,1177545600
19428,25952,1211155200
2594,3579,1194220800
5163,4584,1208131200
35196,1515,1203984000
45195,23662,1184630400
2680,23358,1173916800
2350,28740,1193011200
10625,24242,1198108800
3330,7438,1209340800
15119,12172,1212364800
30002,30003,1174435200
42773,8258,1180656000
39839,5729,1190332800
6244,5810,1173744000
5654,20371,1171324800
4612,3314,1211328000
1315,23135,1178150400
9351,33331,1173657600
11406,29501,1212105600
27082,27083,1223510400
40728,5255,1219968000
18036,1573,1207526400
43505,17606,1202688000
6314,24890,1222300800
1189,4896,1176336000
10605,25603,1197849600
1486,13801,1207872000
5171,4149,1205452800
1612,19773,1206576000
38146,26455,1208736000
6995,6224,1208390400
17609,3286,1188864000
22726,13346,1213833600
1857,34728,1198022400
16821,16822,1173744000
24265,16070,1197331200
4579,4580,1171411200
1661,1662,1216598400
6929,6930,1178582400
9586,17219,1182988800
18241,30884,1215993600
17680,5681,1172534400
46309,15023,1174608000
446,5145,1207008000
6413,3375,1205193600
3517,12296,1171584000
6586,8982,1220400000
29606,35409,1202169600
482,15533,1199404800
9257,9258,1193270400
26202,16897,1191974400
5827,10055,1197936000
31061,14397,1208995200
21561,30573,1199750400
15906,14285,1185840000
5738,20189,1170892800
18522,25532,1199836800
16256,13928,1180915200
7243,2864,1220572800
2628,12315,1217376000
28136,306,1212624000
347,21702,1181088000
18078,21000,1204070400
22713,10921,1186704000
14952,6657,1194220800
7325,25108,1201564800
18894,26286,1183420800
26670,20299,1173916800
14408,1664,1208822400
18183,17824,1193270400
212,17870,1218758400
26194,25291,1179705600
15261,12945,1218672000
876,11837,1204070400
31,32,1212019200
2216,23477,1172102400
34566,1115,1173139200
41656,24337,1186704000
12453,12749,1213315200
29430,33633,1185235200
38243,15207,1196726400
1118,11969,1219104000
12807,18478,1192579200
15219,10353,1211155200
1303,1270,1219968000
18172,23445,1209340800
22081,12162,1193788800
16222,1925,1182470400
21437,10917,1212624000
7247,5203,1212105600
8366,8367,1174953600
19601,1850,1187740800
39384,22661,1187568000
93,94,1205193600
5751,27494,1216857600
45695,16914,1196208000
39200,5713,1208908800
387,23962,1175126400
2770,45589,1196812800
13148,22673,1215043200
33316,8603,1216339200
24246,21931,1209340800
4719,20302,1190764800
2998,17340,1205798400
22218,9083,1182816000
33148,28130,1175212800
3822,14139,1211328000
34659,543,1202688000
1217,9962,1200528000
47864,12484,1176681600
20856,28387,1170115200
18831,2121,1202860800
3204,5417,1199836800
20347,10500,1224028800
1039,12089,1185321600
7844,41482,1210550400
19139,10140,1185148800
4465,15767,1171324800
16842,14986,1171929600
40575,2993,1219881600
1094,26570,1210636800
13640,13641,1190764800
1922,41322,1173139200
89,11686,1215043200
7914,4249,1199923200
2730,622,1200355200
23673,11337,1208476800
33609,11953,1181174400
6597,31830,1213660800
20234,18059,1196380800
11019,29532,1220400000
1473,4169,1199318400
4372,30379,1222214400
25334,23328,1194220800
2926,533,1177977600
11706,11707,1203379200
11091,13806,1208822400
2988,23291,1208304000
18860,27591,1174953600
40861,4741,1198800000
10421,6293,1190592000
12504,16521,1221696000
16133,10099,1173744000
22025,31028,1207612800
15759,7573,1190246400
10625,4520,1205107200
24017,43668,1203465600
16197,24461,1201046400
36070,334,1178755200
13173,902,1200960000
5297,43345,1215561600
724,36371,1219363200
9666,1341,1195776000
28631,45915,1193270400
20132,6426,1201046400
13614,3004,1216684800
3716,610,1214265600
3193,3194,1212969600
35303,46411,1192147200
25407,18603,1212624000
7182,23995,1199059200
6805,5459,1187222400
26794,14565,1184630400
1347,43383,1222387200
4541,16905,1194307200
1069,19496,1216684800
35714,551,1190246400
1527,3384,1169424000
30816,3296,1171584000
31722,36473,1180396800
41388,11441,1176249600
22133,17650,1212969600
8552,25339,1200268800
13009,8213,1222732800
1739,1070,1208131200
44221,6862,1215475200
47510,2090,1185753600
46744,2729,1218499200
8956,42120,1176076800
37454,13888,1193184000
35734,13507,1191196800
1189,24743,1199232000
29966,16617,1201132800
18650,18651,1198800000
2222,43984,1201046400
5482,4005,1213228800
10492,7583,1207612800
17453,17454,1192406400
30937,30938,1201132800
18571,38643,1206489600
41091,12450,1223337600
2128,17071,1179100800
46532,44613,1184025600
32247,21062,1177459200
5436,11229,1211155200
2122,537,1174348800
11921,26673,1174435200
605,16910,1215993600
12933,36732,1180396800
12150,28548,1219104000
4006,21008,1195084800
891,35110,1172620800
10918,3677,1221004800
5620,4410,1219104000
29492,12175,1183075200
42156,8086,1184803200
16892,11874,1222819200
16807,699,1184025600
47882,21115,1209945600
16512,1825,1213315200
16842,14494,1173225600
22801,389,1196380800
30091,2207,1179100800
2388,11259,1207008000
660,33375,1212624000
773,15485,1210204800
14047,14048,1187654400
39231,26298,1199836800
9971,24743,1199232000
1243,3543,1191974400
29108,16167,1180483200
26244,1515,1203984000
1568,24296,1203984000
35410,13637,1214956800
1185,16702,1198800000
3917,9813,1217376000
17352,29199,1177977600
45699,27516,1210032000
23409,6282,1197331200
15696,3200,1214524800
8451,14302,1186963200
2164,27591,1174953600
33328,26707,1211500800
1728,23911,1218067200
11485,3467,1220486400
47768,11501,1208217600
7278,7682,1192579200
44199,2629,1208390400
11315,14404,1217894400
3377,7180,1176854400
4448,24802,1185494400
22373,39326,1202169600
3500,11788,1187568000
4539,27659,1196985600
12839,6732,1199059200
15808,2268,1223337600
27,6652,1184716800
15031,35507,1181692800
10334,15266,1177372800
32357,11259,1207008000
23822,8420,1197417600
16774,1524,1191974400
12964,1064,1194480000
34040,12144,1206403200
4262,15639,1174003200
21546,17951,1200960000
5264,12606,1182124800
1912,30812,1205280000
14182,3176,1217894400
43316,853,1214870400
22739,9532,1175644800
22363,8285,1207267200
234,9221,1217376000
24309,19099,1207612800
15223,31928,1195776000
18694,14017,1208131200
7868,5095,1220313600
17914,13982,1197936000
10993,18451,1189555200
1239,10017,1214265600
19408,2506,1222300800
14868,14907,1215648000
14161,8156,1174521600
8098,10207,1180569600
730,6002,1176940800
25216,6804,1202774400
14438,512,1183680000
161,35832,1188864000
12504,7092,1178582400
7844,3123,1210204800
882,1547,1185494400
18577,12138,1215475200
1667,15517,1205366400
31478,16291,1191888000
808,14507,1180483200
2252,23557,1217376000
2392,2361,1219104000
34192,28946,1198454400
27150,186,1183593600
9767,19168,1212710400
7579,5192,1182124800
13859,40223,1203984000
4152,10393,1204588800
3107,2221,1203638400
4893,19728,1170979200
13045,38797,1176336000
374,15118,1216944000
2021,3884,1199059200
862,11436,1204848000
24510,32097,1183593600
2711,275,1220572800
1676,1677,1174003200
10977,21305,1221609600
1568,13639,1215561600
995,12889,1216857600
24860,1252,1207267200
5505,5217,1208822400
13762,3116,1189728000
8651,18569,1213747200
2012,4776,1195084800
1660,30245,1197936000
18948,18949,1202169600
12721,19354,1176422400
12395,23452,1196121600
2139,34569,1176854400
8588,23240,1195171200
22918,22084,1209686400
17742,20188,1219276800
8084,9255,1185148800
28134,13943,1180051200
5286,1645,1172188800
183,285,1186444800
1763,1764,1185321600
28558,24302,1210118400
29093,3531,1202083200
876,15066,1216339200
24727,24728,1211932800
31762,20362,1212019200
14066,43077,1207008000
7225,28927,1174435200
12059,13317,1212451200
3368,41144,1184889600
8558,3561,1185840000
13024,4556,1193702400
23608,2923,1197936000
30184,19314,1207785600
49005,9789,1200193188
1274,16633,1217376000
37945,2038,1197331200
35277,5982,1193702400
20957,26664,1185840000
6339,2963,1174867200
17148,14790,1187568000
10044,8893,1191974400
29557,24887,1207526400
4667,24835,1201132800
40624,7838,1207872000
30952,10118,1193097600
2113,6315,1223337600
9111,4297,1217462400
1459,7674,1169683200
2770,665,1211500800
37914,9580,1217462400
4962,44012,1182297600
15230,27801,1169424000
12956,6084,1182470400
18865,18866,1206662400
17476,17477,1211414400
5230,12490,1202169600
4219,28359,1189555200
16517,6917,1210723200
2602,42285,1205712000
3219,27187,1183420800
21083,21131,1201046400
17631,7096,1193270400
4435,10691,1180396800
173,13688,1180569600
17871,7289,1201046400
6747,25607,1198713600
3711,11432,1222128000
3562,6569,1180483200
1193,100,1196812800
9873,5493,1201737600
4771,6293,1190592000
5669,5670,1207267200
34206,26255,1212105600
2327,27712,1213056000
13139,25305,1177372800
38757,15165,1182902400
773,21659,1199232000
29571,21892,1170892800
1641,23921,1183420800
18890,9013,1222128000
22977,15390,1213574400
17001,14283,1215561600
2616,12459,1173744000
9981,5347,1187827200
30217,37876,1203465600
30988,30989,1210291200
4260,39362,1216944000
21221,10066,1219104000
2401,7746,1197417600
7086,17296,1175558400
37586,1515,1223042271
16294,33050,1197849600
8950,14720,1213660800
2171,4407,1210809600
26445,3976,1173139200
11442,34469,1219104000
9755,20510,1189987200
2078,2079,1211932800
41255,34880,1170115200
3039,9989,1189123200
2035,16268,1196121600
18267,4906,1207008000
26749,25515,1192579200
2178,796,1170892800
19059,29566,1174348800
9864,3331,1202169600
3747,23718,1210032000
4922,24300,1222905600
19266,6439,1202860800
16615,19255,1211241600
7450,7413,1208476800
26913,3098,1217462400
34762,10597,1207872000
12473,2633,1194998400
25706,4704,1177372800
17511,17512,1217203200
5824,29652,1190332800
1263,13446,1187654400
15378,11281,1169596800
4567,16801,1170806400
7396,20079,1207785600
38009,12519,1188864000
43257,17996,1213142400
26699,21442,1179446400
10592,16576,1191974400
26023,553,1222646400
41962,24505,1172188800
9064,28044,1215475200
26539,22642,1203465600
10820,3060,1190332800
3986,7269,1191196800
17791,27063,1201132800
24135,5800,1212364800
16592,18681,1212364800
45380,8899,1189123200
6879,8030,1194480000
18811,18953,1206662400
2008,19168,1212710400
1229,7208,1171929600
10969,3031,1212451200
32769,38106,1204761600
11679,11680,1213920000
39363,10276,1190764800
43877,36669,1172102400
25004,16055,1174003200
20831,29006,1172534400
9924,34189,1206576000
127,3105,1216598400
1734,455,1217462400
3572,20239,1217462400
35,6503,1198800000
28513,24906,1205193600
27320,27918,1193616000
2187,2493,1198022400
5484,1413,1174867200
31834,20161,1184889600
2534,6058,1207526400
8299,14006,1191196800
38037,21716,1211328000
22657,5046,1206662400
1748,11203,1206316800
38824,1776,1205884800
1728,9699,1210032000
4312,28787,1175472000
21150,29570,1211155200
46642,5439,1172707200
4414,45506,1175472000
23871,7837,1187654400
2222,26253,1206316800
21546,11103,1184025600
46005,6154,1174348800
1671,981,1195084800
18691,41122,1218758400
34737,13848,1219708800
4612,3127,1214870400
2052,12432,1211846400
8139,3842,1185840000
3596,9036,1199750400
7915,7338,1210636800
10374,18624,1190678400
10492,13267,1207872000
3592,17208,1188950400
9453,20958,1172620800
33510,36387,1182988800
30954,6418,1212710400
4433,4434,1193270400
20251,27539,1219276800
876,2568,1205366400
37702,42388,1207872000
14276,12026,1183593600
63,10144,1197936000
3849,25625,1169510400
28292,21701,1220313600
29801,14004,1199318400
767,18141,1199059200
7534,1871,1205884800
4098,1764,1185321600
26370,2872,1206316800
47818,12271,1195084800
30254,12056,1194307200
16182,37886,1209600000
1457,174,1172188800
5503,18624,1190678400
3202,8644,1199404800
10426,24919,1205712000
28202,40300,1218067200
17467,9603,1192147200
11492,572,1207699200
42429,2009,1221177600
3412,33778,1207008000
4712,10946,1179100800
6970,17390,1216598400
4840,17447,1215648000
20890,24015,1184630400
18667,25928,1192406400
35307,23034,1202688000
10311,1478,1220400000
18845,7281,1203984000
11292,1947,1185494400
42275,12205,1212019200
15206,275,1220572800
30155,4315,1176163200
105,17867,1177286400
26211,26212,1190851200
30452,11666,1184198400
1604,13772,1208908800
9211,26694,1177891200
28947,10534,1191456000
3739,3312,1182470400
3078,18598,1180569600
2139,45874,1181260800
4362,14665,1217894400
12997,74,1201824000
23253,8728,1200441600
26578,2097,1212537600
9684,9685,1176422400
11667,15427,1209600000
27356,13008,1222128000
169,1336,1210723200
26696,34017,1206057600
720,36594,1216252800
17757,9737,1224201600
41820,10895,1204761600
42497,28703,1176768000
32323,2286,1224028800
42325,1989,1170201600
8428,12367,1210550400
7149,7150,1177372800
29,8024,1176681600
21067,15469,1205971200
21546,8424,1192492800
394,4064,1193097600
45066,15872,1216339200
3986,6202,1221091200
656,2515,1212537600
8763,11328,1208736000
6068,6417,1201046400
4252,4253,1179964800
16517,23927,1210809600
10059,6167,1181692800
8881,8882,1194307200
29966,20484,1201132800
33024,10493,1207612800
6972,5523,1169510400
882,9909,1194393600
7754,5414,1221523200
374,1316,1216252800
2139,22684,1178150400
20845,4871,1221782400
1853,37413,1212364800
5933,9898,1202947200
4534,8848,1178236800
26222,23833,1176681600
3317,35147,1186358400
38026,8521,1201478400
11193,11194,1170201600
40314,6356,1209427200
32933,10332,1185148800
11849,14942,1210636800
1055,19200,1200614400
1081,19237,1174348800
21794,419,1173225600
793,12467,1215475200
29533,26568,1222905600
11012,11013,1208476800
4615,46445,1220400000
5539,15630,1214438400
25895,47006,1188345600
1728,2362,1183680000
14711,40765,1212105600
41758,37641,1201046400
27932,1064,1194480000
24858,24859,1213920000
38953,38954,1217462400
3784,50,1196294400
2670,2671,1173139200
12247,8006,1170892800
11791,1038,1196640000
40479,733,1207699200
9481,598,1195776000
860,11897,1177372800
4676,7809,1205798400
3437,20521,1219190400
808,22833,1185753600
4131,4677,1217894400
2895,30593,1217289600
10805,7436,1187308800
15491,15863,1205712000
24309,3945,1207699200
21628,16206,1207267200
6697,22610,1188864000
16552,16553,1187049600
24285,19641,1185926400
19,42530,1184284800
28308,3031,1177372800
5225,13246,1187913600
30203,16029,1177545600
41952,33136,1211932800
22480,1653,1216684800
11977,15957,1206057600
2651,14994,1223424000
10639,10640,1210809600
45565,43733,1197244800
8609,8610,1221436800
841,22908,1209427200
18048,25986,1217376000
36161,2312,1190073600
6434,801,1221091200
43803,22117,1188950400
27946,33010,1199836800
21930,25235,1193616000
17014,17015,1214352000
1777,22217,1222041600
42617,4347,1212537600
1102,5442,1175126400
7233,47575,1212019200
13822,2679,1217376000
22783,779,1173052800
9517,10462,1214870400
1061,12731,1182988800
10906,1504,1201132800
6366,21554,1221523200
6645,21264,1213056000
29762,4814,1182211200
31130,41860,1196035200
1381,20217,1207267200
44361,19882,1210723200
15948,2615,1176076800
36064,36065,1181001600
30956,4566,1197331200
12549,27759,1186099200
20295,3720,1169424000
105,23953,1177459200
6039,9475,1209945600
33098,1632,1179446400
42250,5595,1197936000
21979,31785,1178236800
30522,7158,1196121600
5286,31867,1174003200
9533,26313,1197331200
27039,8614,1218672000
1453,3607,1186099200
10820,4829,1220832000
5388,27860,1206921600
31953,5519,1213315200
43005,22896,1174521600
4291,1158,1204502400
1661,8549,1193270400
15759,46047,1210896000
15055,10161,1200960000
38729,11817,1213315200
12108,6329,1194480000
23006,6965,1219622400
197,17350,1177891200
21203,21204,1205107200
1286,5054,1220486400
19839,10974,1224028800
29636,3432,1209600000
6319,9587,1206921600
4767,13951,1201564800
31471,47779,1208822400
35656,10560,1218672000
8423,24284,1217980800
18905,21198,1173398400
11423,902,1200960000
4931,4668,1194998400
10251,8475,1172534400
6775,19373,1222387200
990,5417,1199836800
12323,8337,1204588800
36832,3677,1221004800
24570,17697,1180051200
854,9127,1187222400
14000,25073,1187740800
13426,33515,1222214400
932,22673,1215043200
15637,18072,1178150400
17331,16988,1205366400
4397,40567,1173139200
35615,9050,1181606400
10673,387,1177545600
4170,5025,1207094400
10014,5638,1218585600
30365,16201,1215734400
46921,11516,1177545600
29933,31883,1176076800
3052,43424,1215043200
36163,20013,1222732800
33632,10560,1174003200
12368,1052,1212019200
9462,7047,1210636800
1443,17817,1220572800
5472,15540,1204243200
9527,11166,1221609600
13997,12698,1204761600
1957,18872,1201651200
5570,8492,1205193600
6781,42676,1222992000
31033,4259,1201651200
39012,21881,1194998400
786,5746,1192147200
14372,17586,1207180800
1406,1958,1216771200
12478,16178,1207612800
8573,36156,1211155200
4887,11200,1182211200
9462,26455,1208736000
26361,21596,1195516800
5361,2691,1201651200
5654,5532,1182902400
21703,487,1218758400
16077,3268,1200355200
8613,15022,1216944000
28400,29709,1201737600
14876,2793,1212364800
43652,5050,1194998400
38312,2825,1194912000
44122,41345,1172793600
932,14877,1194912000
21709,16359,1191542400
30259,2644,1212537600
11966,39834,1213660800
5089,32282,1180569600
13967,18722,1173225600
32108,32260,1193184000
20121,1196,1188950400
22275,4587,1177027200
28465,5781,1170115200
31543,10543,1193356800
8892,35268,1191369600
6704,1080,1211414400
1337,35007,1207094400
14896,4884,1198022400
1455,26,1206057600
24282,2972,1215993600
2386,10106,1197244800
40192,8096,1201219200
710,35911,1186531200
46589,4249,1177632000
10032,20142,1209600000
4406,18688,1191456000
39209,3734,1203897600
3078,35254,1179964800
13268,25509,1211241600
11320,6076,1182988800
20031,4935,1199664000
13198,18939,1185321600
20840,39862,1169769600
18786,32135,1200355200
31,5652,1209340800
1558,28427,1199750400
6928,24209,1188950400
4040,7035,1222041600
26250,26251,1213056000
47041,22323,1192406400
2304,4770,1201564800
1499,5884,1217462400
32715,891,1171411200
44056,27648,1206403200
868,3748,1185148800
6511,4206,1219363200
12799,3423,1220400000
34138,12848,1208908800
1195,27362,1195603200
3431,24834,1199923200
23618,9106,1169769600
4309,10692,1180483200
35261,11489,1190937600
613,18173,1216252800
2240,17879,1221782400
20195,5277,1186099200
20107,721,1213056000
9919,10901,1176854400
12171,33480,1193356800
10421,1773,1190851200
816,817,1202947200
6879,28587,1206921600
5643,12336,1204243200
40989,45002,1188259200
11575,20945,1203984000
41369,8614,1218672000
5085,21903,1213747200
20297,21393,1171324800
3326,46726,1222387200
46659,3396,1222819200
25612,2697,1207008000
11176,7828,1200441600
5182,5183,1169596800
36008,32212,1202256000
4080,2533,1201046400
23537,1139,1201132800
1629,3736,1174608000
1201,33074,1208217600
35935,18181,1194480000
4448,31641,1208822400
18167,25367,1197417600
400,401,1217462400
41207,14657,1203897600
11071,25795,1216771200
2388,25045,1213228800
18938,41054,1209513600
11675,15649,1208304000
382,16012,1176940800
3689,9243,1217203200
609,610,1214265600
15001,29302,1169510400
29542,387,1191369600
11942,12742,1178582400
17680,1771,1169596800
6984,13018,1209600000
7328,3432,1209600000
11036,18491,1210809600
32930,8306,1214870400
5813,11855,1172016000
2010,5364,1200960000
26052,96,1207267200
6101,25061,1204588800
11806,6831,1190246400
4680,4681,1209513600
37374,22031,1213142400
9935,9823,1206489600
46306,35403,1222905600
13054,26598,1197331200
1930,9983,1170115200
19817,5346,1207872000
11185,11186,1176336000
33112,2385,1214956800
30503,3914,1224028800
28408,15363,1206662400
2766,3832,1222819200
14209,2139,1182729600
36653,13570,1181001600
10698,10699,1216771200
44674,14977,1173398400
17806,10787,1174348800
35933,2825,1194912000
24325,17889,1224201600
42315,10446,1217462400
28650,9082,1188950400
17093,19426,1199059200
16656,30410,1180656000
534,8047,1194480000
1397,11486,1186531200
12692,16482,1177459200
7098,20459,1175472000
26293,16460,1218672000
374,18065,1218672000
17866,1826,1173139200
12799,3265,1221091200
29847,20927,1172016000
21853,12710,1185148800
20578,14395,1208995200
38588,11260,1216080000
2715,11604,1185753600
24214,29797,1200441600
11024,6516,1189382400
45909,7859,1213142400
21058,9165,1213315200
8956,20770,1209945600
2016,35286,1193270400
22834,8308,1208217600
10820,15052,1207612800
42742,1230,1169683200
47778,8294,1205193600
18122,39538,1187049600
197,8691,1186012800
48144,779,1173052800
41380,13300,1173225600
7637,16007,1176854400
6371,15469,1205971200
1486,15295,1178150400
44270,2840,1176854400
41190,4530,1224028800
4747,9438,1171324800
3731,5449,1218499200
43114,31187,1205712000
4148,1354,1198713600
16782,568,1206921600
24840,37844,1179187200
5188,5189,1199059200
8299,19854,1202774400
41500,6915,1210204800
7986,2125,1203984000
36079,11606,1211241600
23442,3475,1223942400
864,4005,1213228800
17815,12177,1191974400
21991,20766,1204675200
14263,3236,1190851200
4767,2184,1214265600
6124,37875,1203033600
13450,4940,1216339200
15019,28533,1214265600
39385,12216,1193702400
14356,27341,1181174400
21415,9565,1172620800
12117,5112,1211500800
3791,3599,1197417600
11357,12926,1185235200
1014,21374,1200528000
45315,30423,1173916800
446,13769,1207699200
1089,34996,1170115200
2678,2679,1217376000
18768,7845,1213142400
1281,34196,1172534400
16312,14599,1182384000
16429,14164,1219363200
16555,30100,1211414400
7290,4421,1172707200
10142,555,1191456000
39318,9675,1185494400
1195,5395,1181174400
5729,12916,1208217600
21471,32664,1201564800
18235,13328,1222992000
24665,24831,1177027200
10431,31048,1194912000
716,717,1212019200
25042,34640,1187654400
4246,6465,1219881600
394,338,1191974400
2800,16841,1196985600
7598,7814,1201046400
13930,9578,1222646400
21035,186,1183593600
40008,2930,1209513600
8085,15300,1192147200
13934,13935,1215388800
20754,9709,1205798400
29166,11704,1221004800
9211,14444,1175731200
44244,19215,1195516800
14868,3112,1205971200
7799,9766,1174348800
42217,27837,1200528000
5008,703,1174521600
24186,5606,1182384000
33175,13738,1178582400
15430,22329,1213056000
9180,36850,1177545600
5070,30946,1184889600
5730,18603,1212624000
990,3647,1216771200
2512,12211,1200009600
7142,578,1217289600
9674,4976,1177027200
5171,1989,1170201600
1148,11140,1177977600
9032,1760,1202688000
4031,29759,1190332800
3689,8567,1214352000
5782,15065,1206662400
2592,25296,1173139200
32508,1954,1211155200
32145,7606,1199664000
195,31195,1183075200
19019,21845,1185235200
15116,8296,1180656000
42166,15002,1193097600
575,21343,1210723200
11924,533,1210896000
22901,14295,1181260800
29242,30148,1213833600
27731,16329,1195516800
36264,37031,1174953600
9779,5595,1197936000
40688,26298,1199836800
40932,6605,1182902400
2594,18213,1218067200
34112,389,1196380800
40264,20782,1211414400
27746,27747,1193270400
25579,13629,1192060800
33736,18134,1205712000
4344,5721,1219968000
2935,2936,1183334400
2703,27046,1212019200
5552,9072,1181260800
18376,14091,1210636800
35687,26492,1217289600
13339,10267,1219363200
28987,41317,1199836800
41083,4528,1190764800
39670,2402,1212364800
15392,8952,1172534400
17803,26329,1205366400
6216,32104,1181606400
37687,33512,1224028800
1201,7701,1199664000
20022,20023,1200355200
6656,750,1179792000
23124,17573,1201737600
8782,7694,1175558400
3468,36268,1187827200
3829,19347,1222819200
23509,3759,1218672000
11044,8285,1207267200
2559,2820,1184544000
5578,29411,1212624000
26583,26171,1184889600
1578,26575,1208304000
12815,11047,1207526400
1069,11510,1172707200
3482,22274,1188950400
16606,11878,1219708800
3412,8820,1209340800
15745,13721,1181692800
3721,16878,1186531200
13920,7857,1195603200
7470,4709,1211414400
25679,4456,1212364800
6406,6407,1207094400
2216,6294,1175472000
37991,13130,1216080000
32947,12633,1177545600
9102,28317,1199059200
6867,5653,1212969600
909,7633,1181865600
8974,5287,1171929600
6139,11722,1210291200
40273,4010,1217376000
37191,5028,1179705600
5232,4075,1177977600
374,37096,1214179200
24520,6097,1199664000
16521,32029,1198195200
22104,25853,1204848000
4962,15482,1184544000
6216,11982,1202860800
11110,7779,1202774400
26955,14059,1200441600
20557,8627,1199923200
23114,17028,1203984000
4328,25623,1181865600
25003,8603,1216339200
1797,34003,1211500800
42972,4823,1222041600
2911,5226,1203465600
39737,29765,1202428800
16052,1688,1183334400
2715,18147,1212451200
6337,17807,1175472000
16172,9804,1219190400
9786,9787,1210636800
21646,4310,1194998400
16358,16359,1191542400
21628,15363,1206662400
41391,11207,1213056000
2181,2293,1169683200
12704,5980,1194480000
5361,2502,1203984000
2352,37847,1190073600
47386,12578,1222041600
5005,37085,1179100800
14276,13154,1204675200
3046,29403,1207008000
35531,10995,1206576000
16858,15641,1169596800
43907,1850,1206403200
3990,3991,1210291200
5078,14010,1207699200
759,1417,1186099200
10409,10410,1176249600
9013,16918,1206057600
20986,24730,1207180800
6984,6320,1206921600
5003,35470,1200009600
46658,18059,1196380800
10132,10133,1207612800
6916,18387,1210032000
33306,30959,1175040000
44241,21386,1180483200
23675,1832,1219795200
1037,46187,1179187200
38089,5909,1173657600
14866,14867,1208822400
17463,7345,1186963200
13518,13519,1176940800
26628,367,1207785600
1612,10092,1205193600
29374,7911,1179792000
3928,283,1201046400
6191,7315,1213056000
4678,3270,1174435200
16986,30234,1172707200
4414,6299,1198800000
39953,9689,1174003200
33581,12921,1216080000
44006,5704,1176249600
20940,23322,1184198400
23202,13075,1176249600
5066,12802,1204675200
22081,40272,1188172800
757,4206,1219363200
5208,10135,1221696000
2220,28889,1203033600
11110,1376,1176854400
43423,17799,1201219200
19831,14004,1199318400
1212,371,1197590400
6006,6007,1196121600
5580,24512,1217203200
3233,14846,1207180800
27162,491,1175126400
1797,2914,1215648000
9467,11577,1175817600
23804,23805,1206489600
38921,7847,1212364800
13549,28258,1177545600
12397,38693,1186358400
751,7945,1223251200
5827,16010,1219190400
9441,33118,1187049600
13465,4429,1210550400
32861,24344,1184716800
11417,1042,1208390400
47177,21792,1170115200
11845,3438,1217980800
15296,7779,1202774400
16847,12056,1194307200
30318,7644,1200355200
12917,3160,1170374400
13823,31925,1180483200
26062,3277,1204588800
9732,9733,1204761600
39798,15092,1197331200
16466,17773,1193788800
3710,14683,1179187200
37925,21803,1199923200
1955,16089,1188345600
18169,11251,1188518400
29360,42268,1182211200
27245,17171,1183075200
12960,12961,1213228800
33626,26251,1213056000
23552,7204,1170201600
41560,9026,1217808000
4651,24068,1183680000
13332,2526,1191283200
7616,9357,1204675200
599,20305,1190073600
5251,2613,1210636800
3219,3220,1185408000
6187,9966,1170633600
42448,8757,1211155200
3262,3263,1219104000
13455,22150,1208217600
786,42445,1222732800
20244,25640,1198800000
14266,30551,1220832000
17092,33078,1174867200
3431,26851,1185753600
115,17263,1210636800
1641,4557,1190851200
19642,17976,1181865600
6669,18329,1200355200
20663,42225,1208908800
16487,705,1212624000
41725,29004,1201132800
926,927,1209513600
20323,699,1184025600
22170,20436,1176336000
4723,1869,1179273600
1992,16730,1187049600
660,11460,1201046400
47154,973,1222819200
6604,9927,1186617600
35559,6677,1224028800
27153,10783,1174953600
6567,33480,1193356800
15392,39860,1193184000
7411,3277,1204588800
8953,14852,1210032000
42604,8126,1189987200
44689,24383,1174953600
10920,10921,1186704000
14911,14912,1218758400
7163,9524,1200528000
7836,14293,1193356800
26154,7561,1201046400
2824,18148,1204070400
45859,3223,1215475200
35364,10895,1204761600
31184,8457,1191283200
6406,35956,1216598400
660,8539,1201824000
34293,20249,1204761600
45246,2941,1208908800
12776,12777,1206662400
28050,8061,1203552000
573,1807,1198108800
28853,4449,1210723200
39280,14456,1196985600
8062,10402,1212537600
30486,43369,1169596800
14584,1438,1214524800
2335,15390,1220832000
1728,2830,1220486400
4872,4873,1196985600
14356,6637,1196899200
39899,39900,1190332800
5163,4178,1220572800
5827,8478,1178496000
4653,4020,1195776000
8289,6753,1223942400
2770,21959,1206662400
1671,18450,1186531200
7813,5277,1186099200
9784,30959,1175040000
18940,5041,1189987200
20742,21603,1205971200
2792,3649,1176681600
6548,7538,1209600000
13571,36903,1222732800
25675,47804,1177459200
10588,37696,1210723200
2537,40577,1178150400
1583,7368,1195084800
22596,22597,1184889600
3485,7063,1195603200
8732,8733,1217462400
21382,18059,1196380800
203,9737,1179878400
5701,40661,1192492800
24317,12446,1210896000
8654,512,1208217600
22783,19512,1203984000
19918,11436,1204848000
33514,7081,1199664000
343,37676,1223942400
20509,11647,1216252800
6108,5235,1212451200
21734,15389,1217289600
7359,8461,1208476800
2103,17525,1213660800
21919,11609,1207094400
1171,6670,1218585600
1948,12032,1176940800
3468,17779,1199232000
73,17824,1193270400
11247,7321,1186444800
10857,34469,1219104000
36170,2123,1179100800
36985,36986,1205798400
4636,41050,1201046400
9473,6163,1179964800
5654,11548,1185840000
34466,15626,1180483200
5157,8959,1196899200
36403,3606,1210723200
6951,7259,1170028800
5691,12033,1193702400
6879,13915,1193011200
30388,12735,1174521600
9293,3911,1212105600
41562,27576,1215993600
20109,4460,1211155200
6319,1352,1208822400
6377,12553,1197504000
1484,38932,1210118400
